_id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
600fb1ec0a7214ada200004f,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/25/2021 6:08,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755,1,FINISHED,1,600fb1ec73c60b1204902af4
600fb1e00a7214ada200004c,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/13/2021 6:08,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
600fb2060a720f053500004b,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/25/2021 6:09,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",200,9,FINISHED,89.91,600fb1ac73c60b12049027bb
600fb21c0a7214ada2000055,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/23/2021 6:00,NULL,NULL,250,5,FINISHED,49.95,600fb1ac73c60b12049027bb
600fb1e20a720f0535000047,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/26/2021 6:08,1/13/2021 6:08,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
600fb1fd0a720f053500004a,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/11/2021 0:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,10,FINISHED,10,600fb1ac73c60b12049027bb
600fb20b0a7214ada2000051,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,1/26/2021 6:09,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",400,1,FINISHED,9.99,600fb1ac73c60b12049027bb
6011f39c0a720f05350000b4,1/27/2021 23:13,1/27/2021 23:13,1/27/2021 23:13,1/27/2021 23:13,1/27/2021 23:13,1/26/2021 23:13,5,All-receipts receipt bonus,5,2,FINISHED,1,6011f31ea4b74c18d3a8c476
6010bdfa0a7214ada200005a,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:27,1/27/2021 1:27,1/27/2021 1:12,1/26/2021 0:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,5,FINISHED,50,6010bddaa4b74c120bd19dfb
6010be200a7214ada200005e,1/27/2021 1:13,1/27/2021 1:13,1/27/2021 1:13,1/27/2021 1:13,1/27/2021 1:13,1/26/2021 1:13,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
6011f3490a7214ada200010e,1/27/2021 23:12,1/27/2021 23:12,1/27/2021 23:12,1/27/2021 23:12,1/27/2021 23:12,1/26/2021 23:12,5,All-receipts receipt bonus,10199.8,2,FINISHED,11,6011f31ea4b74c18d3a8c476
60118c0f0a7214ada200007e,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",850,4,FINISHED,21,60118c0fa4b74c18d3a8c151
60118bea0a720f0535000064,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/26/2021 15:51,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4850,1,FINISHED,3.25,60118beaa4b74c18d3a8c0f8
60118c150a720f053500006d,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 0:00,5,All-receipts receipt bonus,5,4,FINISHED,25,60118c0fa4b74c18d3a8c151
6010be3f0a7214ada2000063,1/27/2021 1:13,1/27/2021 1:13,1/27/2021 1:13,1/27/2021 1:13,1/27/2021 1:13,1/27/2021 1:13,5,All-receipts receipt bonus,5,1,FINISHED,2.23,6010bddaa4b74c120bd19dfb
6010bdf60a7214ada2000059,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/26/2021 1:12,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5850,1,FINISHED,3.25,6010bdf673c60b120490404e
60118c3b0a7214ada2000089,1/27/2021 15:52,1/27/2021 15:52,NULL,1/27/2021 15:52,NULL,10/30/2017 0:00,NULL,NULL,NULL,3,REJECTED,3,60118bcfa4b74c18d3a8c0d7
6010be5a0a720f053500005a,1/27/2021 1:14,1/27/2021 1:14,1/27/2021 1:14,1/27/2021 1:14,1/27/2021 1:14,1/26/2021 1:14,25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,1,6010bddaa4b74c120bd19dfb
6011f4380a720f05350000b9,1/27/2021 23:16,1/27/2021 23:16,NULL,1/27/2021 23:16,1/27/2021 23:16,1/26/2021 23:16,5,All-receipts receipt bonus,5,1,FLAGGED,1,6011f31ea4b74c18d3a8c476
6010be180a7214ada200005d,1/27/2021 1:12,1/27/2021 1:12,NULL,1/27/2021 1:12,1/27/2021 1:12,1/26/2021 1:12,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FLAGGED,1,6010be18a4b74c120bd19e43
6010bdef0a720f0535000053,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/26/2021 1:12,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760,1,FINISHED,1,6010bddaa4b74c120bd19dfb
6010bdfd0a720f0535000055,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/20/2021 0:00,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",400,1,FINISHED,10,6010bddaa4b74c120bd19dfb
6010be0a0a7214ada200005b,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/27/2021 1:12,1/20/2021 0:00,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,10,6010bddaa4b74c120bd19dfb
5fa8d5790a7214adc30001c4,11/9/2020 5:36,11/9/2020 5:36,1/27/2021 1:28,1/27/2021 1:28,1/27/2021 1:28,11/8/2020 5:36,5,All-receipts receipt bonus,94.6,6,FINISHED,14,5fa8d542b055fd1dfdf09517
60118bd30a720f0535000062,1/27/2021 15:50,1/27/2021 15:50,1/27/2021 15:50,1/27/2021 15:51,1/27/2021 15:50,1/26/2021 15:50,5,All-receipts receipt bonus,1005,2,FINISHED,11,54943462e4b07e684157a532
6011f3390a720f05350000af,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 0:00,5,All-receipts receipt bonus,5,1,FINISHED,29,6011f33173c60b1804ce1102
6010be1c0a720f0535000057,1/27/2021 1:13,1/27/2021 1:13,NULL,1/27/2021 1:13,1/27/2021 1:13,1/26/2021 1:13,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810,5,FLAGGED,13,6010be1c73c60b1204904079
60118c340a720f0535000073,1/27/2021 15:52,1/27/2021 15:52,1/27/2021 15:52,1/27/2021 15:52,1/27/2021 15:52,1/27/2021 15:52,5,All-receipts receipt bonus,5,1,FINISHED,2.23,60118bcfa4b74c18d3a8c0d7
60118be80a7214ada2000075,1/27/2021 15:51,1/27/2021 15:51,NULL,1/27/2021 15:51,NULL,1/26/2021 15:51,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FLAGGED,1,60118bcfa4b74c18d3a8c0d7
6010be460a7214ada2000066,1/27/2021 1:13,1/27/2021 1:13,NULL,1/27/2021 1:13,NULL,10/30/2017 0:00,NULL,NULL,NULL,3,REJECTED,3,6010bddaa4b74c120bd19dfb
6011f33a0a7214ada200010b,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:12,1/27/2021 23:11,1/27/2021 0:00,5,All-receipts receipt bonus,5,1,FINISHED,20,6011f33173c60b1804ce1102
60118be20a7214ada2000074,1/27/2021 15:50,1/27/2021 15:50,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/26/2021 15:50,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760,1,FINISHED,1,60118bcfa4b74c18d3a8c0d7
6011f3360a7214ada2000109,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 23:11,1/27/2021 0:00,5,All-receipts receipt bonus,5,5,FINISHED,21,6011f33173c60b1804ce1102
60118c0a0a720f0535000067,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1850,6,FINISHED,28,60118c09a4b74c18d3a8c12e
60118bf90a7214ada2000079,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/27/2021 15:51,1/20/2021 0:00,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,1,FINISHED,10,60118bcfa4b74c18d3a8c0d7
5fa8d5730a7214adc30001c3,11/9/2020 5:36,11/9/2020 5:36,NULL,1/27/2021 1:13,11/9/2020 5:36,11/8/2020 5:36,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,REJECTED,1,5fa8d573770b516dda4f4d21
6010be6a0a720f053500005c,1/27/2021 1:14,1/27/2021 1:14,1/27/2021 1:14,1/27/2021 1:14,1/27/2021 1:14,1/27/2021 0:00,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,4,FINISHED,22,6010be6673c60b12049040ef
6012e64e0a720f05f8000031,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e66c0a720f05f800004d,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e65b0a720f05f800003d,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6013410c0a7214ad5000002a,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
601340ff0a7214ad50000024,1/28/2021 22:55,1/28/2021 22:55,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012ea2d0a720f05f8000068,1/28/2021 16:45,1/28/2021 16:45,1/28/2021 16:45,1/28/2021 16:45,1/28/2021 16:45,1/28/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1049.8,2,FINISHED,29.98,6012e1e6a4b74c3cbc516088
60132b1f0a7214ad5000000c,1/28/2021 21:22,1/28/2021 21:22,1/28/2021 21:22,1/28/2021 21:22,1/28/2021 21:22,1/27/2021 21:22,5,All-receipts receipt bonus,5,1,FINISHED,1,60132acb73c60b3ca7f3ba32
60132ae40a7214ad50000007,1/28/2021 21:21,1/28/2021 21:21,1/28/2021 21:21,1/28/2021 21:21,1/28/2021 21:21,1/21/2021 0:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,10,60132acb73c60b3ca7f3ba32
60132aef0a720f05f800006d,1/28/2021 21:21,1/28/2021 21:21,1/28/2021 21:21,1/28/2021 21:21,1/28/2021 21:21,1/21/2021 0:00,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,1,FINISHED,10,60132acb73c60b3ca7f3ba32
601341150a7214ad5000002e,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e6380a720f05f800001c,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e62d0a720f05f8000012,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
601341040a7214ad50000026,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e64f0a720f05f8000032,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
601340fc0a720f05f8000089,1/28/2021 22:55,1/28/2021 22:55,1/28/2021 22:55,1/28/2021 22:55,1/28/2021 22:55,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
60132b740a7214ad50000012,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/27/2021 21:24,5,All-receipts receipt bonus,5,2,FINISHED,1,60132acb73c60b3ca7f3ba32
6012e6430a720f05f8000026,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
60132b860a720f05f8000075,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",850,1,FINISHED,24,60132b85a4b74c3cbc516295
601341160a720f05f8000095,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e6750a720f05f8000055,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e6620a720f05f8000043,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e6840a720f05f8000063,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e6210a720f05f8000007,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 16:28,1/28/2021 0:00,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",940,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6012e6710a720f05f8000051,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
600f2fc80a720f0535000030,1/25/2021 20:53,1/25/2021 20:53,1/25/2021 22:04,1/28/2021 22:37,1/25/2021 22:04,1/24/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4944.7,689,FINISHED,4566.17,600f29a64329897eac239049
60132b890a7214ad50000013,1/28/2021 21:24,1/28/2021 21:24,NULL,1/28/2021 21:24,NULL,NULL,NULL,NULL,NULL,0,FLAGGED,0,60132b8873c60b3ca7f3bae8
6012e6850a720f05f8000064,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
60132b960a720f05f800007a,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 21:24,1/28/2021 0:00,5,All-receipts receipt bonus,5,4,FINISHED,20,60132b8b73c60b3ca7f3baee
6012e6660a720f05f8000047,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 16:29,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
6013410f0a720f05f8000092,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 22:56,1/28/2021 0:00,NULL,NULL,840,4,FINISHED,84,5fa41775898c7a11a6bcef3e
601443720a7214ad50000063,1/29/2021 17:18,1/29/2021 17:18,1/29/2021 17:18,1/29/2021 17:18,1/29/2021 17:18,1/28/2021 17:18,25,COMPLETE_NONPARTNER_RECEIPT,35,1,FINISHED,1,601442ce67804a1228b1dc41
601448f30a720f05f80000d9,1/29/2021 17:42,1/29/2021 17:42,1/29/2021 17:42,1/29/2021 17:42,1/29/2021 17:42,1/24/2021 6:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",375,5,FINISHED,25,6014485b84231211ce793d79
601431db0a720f05f80000a8,1/29/2021 16:03,1/29/2021 16:03,1/29/2021 16:03,1/29/2021 16:03,1/29/2021 16:03,1/28/2021 16:03,5,All-receipts receipt bonus,5,2,FINISHED,1,6014319173c60b3ca7f3bf01
601443600a7214ad50000060,1/29/2021 17:18,1/29/2021 17:18,NULL,1/29/2021 17:18,NULL,1/29/2021 0:00,5,All-receipts receipt bonus,5,1,REJECTED,10,6014436084231211ce793ced
60145a3d0a7214ad50000082,1/29/2021 18:55,1/29/2021 18:55,1/29/2021 18:56,1/29/2021 18:56,1/29/2021 18:56,2/28/2021 18:55,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,60145a3c84231211ce796c5d
60144aee0a720f05f80000f1,1/29/2021 17:50,1/29/2021 17:50,1/29/2021 17:50,1/29/2021 17:50,1/29/2021 17:50,1/13/2021 17:50,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,1,FINISHED,1,6014499c67804a1228b1f5b0
601431e40a7214ad50000041,1/29/2021 16:03,1/29/2021 16:03,1/29/2021 16:03,1/29/2021 16:03,NULL,1/29/2021 0:00,NULL,NULL,NULL,NULL,PENDING,2.23,6014319173c60b3ca7f3bf01
60147ba00a7214ad500000d3,1/29/2021 21:18,1/29/2021 21:18,1/29/2021 21:18,1/29/2021 21:18,1/29/2021 21:18,1/29/2021 0:00,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1499.5,5,FINISHED,99.95,60147a84c8b50e11d8453f29
601487f80a720f05f800018d,1/29/2021 22:11,1/29/2021 22:11,NULL,1/29/2021 22:11,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601465b00a7214ad5000009f,1/29/2021 19:44,1/29/2021 19:44,1/29/2021 19:44,1/29/2021 19:44,1/29/2021 19:44,1/29/2021 0:00,5,All-receipts receipt bonus,5,1,FINISHED,28,601465a884231211ce796db3
60145a540a720f05f8000116,1/29/2021 18:56,1/29/2021 18:56,NULL,1/29/2021 18:56,NULL,NULL,NULL,NULL,NULL,0,FLAGGED,0,60145a5467804a1228b20ded
601472e20a7214ad500000ce,1/29/2021 20:41,1/29/2021 20:41,1/29/2021 20:41,1/29/2021 21:07,1/29/2021 20:41,1/29/2021 0:00,NULL,NULL,840,4,FINISHED,84,60145ff384231211ce796d51
601442dd0a7214ad50000054,1/29/2021 17:16,1/29/2021 17:16,1/29/2021 17:16,1/29/2021 17:16,1/29/2021 17:16,1/28/2021 17:16,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,1,601442ce67804a1228b1dc41
601443310a720f05f80000c6,1/29/2021 17:17,1/29/2021 17:17,1/29/2021 17:17,1/29/2021 17:17,1/29/2021 17:17,1/22/2021 0:00,25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,10,601442ce67804a1228b1dc41
60145a510a7214ad50000086,1/29/2021 18:56,1/29/2021 18:56,NULL,1/29/2021 18:56,NULL,1/29/2021 0:00,5,All-receipts receipt bonus,5,1,REJECTED,10,60145a5167804a1228b20ddd
60145a960a7214ad50000095,1/29/2021 18:57,1/29/2021 18:57,1/29/2021 18:57,1/29/2021 18:57,1/29/2021 18:57,1/28/2021 18:57,5,All-receipts receipt bonus,5,2,FINISHED,1,60145a3c84231211ce796c5d
601465f40a720f05f8000137,1/29/2021 19:45,1/29/2021 19:45,1/29/2021 19:45,1/29/2021 19:45,1/29/2021 19:45,1/22/2021 0:00,NULL,NULL,100,1,FINISHED,10,6014658e67804a1228b20ef4
60145a830a7214ad5000008f,1/29/2021 18:57,1/29/2021 18:57,1/29/2021 18:57,1/29/2021 18:57,1/29/2021 18:57,1/28/2021 18:57,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3250,2,FINISHED,11,60145a3c84231211ce796c5d
601432400a7214ad50000043,1/29/2021 16:05,1/29/2021 16:05,1/29/2021 16:05,1/29/2021 16:05,1/29/2021 16:05,1/28/2021 16:05,25,COMPLETE_NONPARTNER_RECEIPT,35,1,FINISHED,1,6014319173c60b3ca7f3bf01
601442570a7214ad5000004b,1/29/2021 17:13,1/29/2021 17:13,1/29/2021 17:14,1/29/2021 17:14,1/29/2021 17:14,1/28/2021 17:13,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
601455a80a720f05f8000107,1/29/2021 18:36,1/29/2021 18:36,1/29/2021 18:36,1/29/2021 18:36,1/29/2021 18:36,1/28/2021 18:36,5,All-receipts receipt bonus,5,2,FINISHED,1,6014554a67804a1228b20ca9
601455820a720f05f80000fb,1/29/2021 18:35,1/29/2021 18:35,NULL,1/29/2021 18:35,NULL,1/29/2021 0:00,5,All-receipts receipt bonus,5,1,REJECTED,10,6014558284231211ce796b88
6014323b0a720f05f80000b2,1/29/2021 16:05,1/29/2021 16:05,1/29/2021 16:05,1/29/2021 16:05,1/29/2021 16:05,1/28/2021 16:05,5,All-receipts receipt bonus,5,2,FINISHED,11,54943462e4b07e684157a532
601442710a720f05f80000bb,1/29/2021 17:14,1/29/2021 17:14,1/29/2021 17:14,1/29/2021 17:14,1/29/2021 17:14,1/24/2021 6:00,5,All-receipts receipt bonus,5,5,FINISHED,25,601441a984231211ce792603
6014435e0a720f05f80000d1,1/29/2021 17:18,1/29/2021 17:18,1/29/2021 17:18,1/29/2021 17:18,1/29/2021 17:18,1/29/2021 0:00,5,All-receipts receipt bonus,5,1,FINISHED,28,6014435467804a1228b1dcaf
60144adf0a720f05f80000ef,1/29/2021 17:50,1/29/2021 17:50,1/29/2021 17:50,1/29/2021 17:50,1/29/2021 17:50,1/28/2021 17:50,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,10,6014499c67804a1228b1f5b0
601455900a720f05f8000102,1/29/2021 18:36,1/29/2021 18:36,1/29/2021 18:36,1/29/2021 18:36,1/29/2021 18:36,1/29/2021 0:00,5,All-receipts receipt bonus,5,5,FINISHED,21,6014558767804a1228b20d00
601448fe0a720f05f80000df,1/29/2021 17:42,1/29/2021 17:42,1/29/2021 17:42,1/29/2021 17:42,1/29/2021 17:42,1/28/2021 17:42,45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,6014485b84231211ce793d79
601487e20a7214ad5000010d,1/29/2021 22:10,1/29/2021 22:10,NULL,1/29/2021 22:10,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60146fbd0a7214ad500000ba,1/29/2021 20:27,1/29/2021 20:27,1/29/2021 20:27,1/29/2021 20:27,1/29/2021 20:27,1/26/2021 6:00,5,All-receipts receipt bonus,5,5,FINISHED,49.95,60146f2ac8b50e11d8452661
601510460a7214ad5000014a,1/30/2021 7:52,1/30/2021 7:52,NULL,1/30/2021 7:52,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60157c190a720f05f80001eb,1/30/2021 15:32,1/30/2021 15:32,NULL,1/30/2021 15:32,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6014aa550a720f05f800019b,1/30/2021 0:37,1/30/2021 0:37,NULL,1/30/2021 0:37,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
60155a1b0a7214ad50000170,1/30/2021 13:07,1/30/2021 13:07,NULL,1/30/2021 13:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6015010b0a7214ad50000143,1/30/2021 6:47,1/30/2021 6:47,NULL,1/30/2021 6:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6015556b0a720f05f80001db,1/30/2021 12:47,1/30/2021 12:47,NULL,1/30/2021 12:47,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6015048f0a720f05f80001bf,1/30/2021 7:02,1/30/2021 7:02,NULL,1/30/2021 7:02,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
601581f40a7214ad50000181,1/30/2021 15:57,1/30/2021 15:57,NULL,1/30/2021 15:57,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6014a4760a7214ad50000116,1/30/2021 0:12,1/30/2021 0:12,NULL,1/30/2021 0:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6015a06b0a7214ad5000018d,1/30/2021 18:07,1/30/2021 18:07,NULL,1/30/2021 18:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
6015d9d80a720f05f8000219,1/30/2021 22:12,1/30/2021 22:12,NULL,1/30/2021 22:12,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33
