receipt_id,description,priceAfterCoupon,metabriteCampaignId,userFlaggedDescription,originalMetaBriteQuantityPurchased,needsFetchReviewReason,userFlaggedNewItem,targetPrice,userFlaggedBarcode,pointsEarned,preventTargetGapPoints,brandCode,barcode,originalMetaBriteDescription,originalMetaBriteItemPrice,deleted,originalReceiptItemText,pointsPayerId,userFlaggedPrice,rewardsGroup,originalFinalPrice,competitorRewardsGroup,userFlaggedQuantity,pointsNotAwardedReason,competitiveProduct,itemNumber,itemPrice,finalPrice,quantityPurchased,needsFetchReview,rewardsProductPartnerId,discountedItemPrice,partnerItemId,originalMetaBriteBarcode
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,43.4,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,4.34,4.34,2,NULL,550b2565e4b001d5e9e4146f,4.34,1444,NULL
600992f90a720f05fa000133,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.01,8.01,3,NULL,NULL,8.01,1447,NULL
600992f90a720f05fa000133,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PEPSI,012000809941,NULL,NULL,NULL,"PEPSI COLA, 12 OZ.CAN",5332f5fbe4b03c9a25efd0ba,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,4.52,4.52,4,NULL,5332f5fbe4b03c9a25efd0ba,4.52,1450,NULL
600992f90a720f05fa000133,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,NULL,BEN AND JERRYS ICE CREAM,NULL,NULL,NULL,NULL,NULL,NULL,131.7,NULL,BEN AND JERRYS,076840100354,NULL,NULL,NULL,BEN & JERRY S CHUNKY MONKEY PINT,5332f5f6e4b03c9a25efd0b4,NULL,BEN AND JERRYS ICE CREAM,NULL,NULL,NULL,NULL,NULL,NULL,13.17,13.17,3,NULL,5332f5f6e4b03c9a25efd0b4,13.17,1453,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,89.4,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,8.94,8.94,2,NULL,550b2565e4b001d5e9e4146f,8.94,1458,NULL
600992f90a720f05fa000133,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PEPSI,012000809941,NULL,NULL,NULL,"PEPSI COLA, 12 OZ.CAN",5332f5fbe4b03c9a25efd0ba,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,1.04,1.04,2,NULL,5332f5fbe4b03c9a25efd0ba,1.04,1461,NULL
600992f90a720f05fa000133,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.64,13.64,2,NULL,NULL,13.64,1464,NULL
600992f90a720f05fa000133,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DORITOS,028400643061,NULL,NULL,NULL,"DORITOS NACHO CHEESE, 28.5 OZ",5332f5fbe4b03c9a25efd0ba,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,4.39,4.39,1,NULL,5332f5fbe4b03c9a25efd0ba,4.39,1467,NULL
600992f90a720f05fa000133,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DORITOS,028400642033,NULL,NULL,NULL,"DORITOS NACHO CHCCSE, 28.5 OZ",5332f5fbe4b03c9a25efd0ba,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,3.89,3.89,1,NULL,5332f5fbe4b03c9a25efd0ba,3.89,1469,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,20.3,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,2.03,2.03,1,NULL,550b2565e4b001d5e9e4146f,2.03,1476,NULL
600992f90a720f05fa000133,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.1,13.1,2,NULL,NULL,13.1,1479,NULL
600992f90a720f05fa000133,KNORR SIDES,NULL,KNORR SIDES,NULL,NULL,NULL,NULL,NULL,NULL,161,NULL,KNORR,311111806949,NULL,NULL,NULL,KNORR CREATNY CHICKEN,5332f5f6e4b03c9a25efd0b4,NULL,KNORR SIDES,NULL,NULL,NULL,NULL,FALSE,NULL,16.1,16.1,10,NULL,5332f5f6e4b03c9a25efd0b4,16.1,1482,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,84.4,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX/TRUSTCD CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,8.44,8.44,2,NULL,550b2565e4b001d5e9e4146f,8.44,1485,NULL
600992f90a720f05fa000133,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DORITOS,028400642033,NULL,NULL,NULL,"DORITOS NACHO CHEESE, 28.5 OZ",5332f5fbe4b03c9a25efd0ba,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,3.95,3.95,1,NULL,5332f5fbe4b03c9a25efd0ba,3.95,1490,NULL
600992f90a720f05fa000133,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.02,13.02,2,NULL,NULL,13.02,1493,NULL
600992f90a720f05fa000133,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EMILS SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.8,6.8,1,NULL,NULL,6.8,1496,NULL
600992f90a720f05fa000133,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.35,13.35,5,NULL,NULL,13.35,1499,NULL
600992f90a720f05fa000133,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PEPSI,012000809941,NULL,NULL,NULL,PEPSI COLA.12 OZ.CAN,5332f5fbe4b03c9a25efd0ba,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,0.91,0.91,1,NULL,5332f5fbe4b03c9a25efd0ba,0.91,1502,NULL
600992f90a720f05fa000133,CAFFEINE FREE REGULAR PEPSI SODA COLA CAN IN BOX 12 CT 144 OZ,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PEPSI,012000810022,NULL,NULL,NULL,"PEPSI COLA, 12 OZ CAN",5332f5fbe4b03c9a25efd0ba,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,3.93,3.93,1,NULL,5332f5fbe4b03c9a25efd0ba,3.93,1504,NULL
600992f90a720f05fa000133,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.96,9.96,4,NULL,NULL,9.96,1509,NULL
600992f90a720f05fa000133,Borden 1% Chocolate Milk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BORDEN,815473010360,NULL,NULL,NULL,"BORDEN 29 MILK, 1/2 GAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.66,4.66,1,NULL,NULL,4.66,1512,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,71.4,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTCD CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,7.14,7.14,2,NULL,550b2565e4b001d5e9e4146f,7.14,1515,NULL
600992f90a720f05fa000133,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.68,13.68,6,NULL,NULL,13.68,1518,NULL
600992f90a720f05fa000133,BEM & JELRY S CHUNKY MONKEY PINT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BEM & JELRY S CHUNKY MONKEY PINT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.7,4.7,1,NULL,NULL,4.7,1521,NULL
600992f90a720f05fa000133,EMILS SAUSAGE V USHTOOTN PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EMILS SAUSAGE V USHTOOTN PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.7,13.7,2,NULL,NULL,13.7,1523,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,28.4,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,2.84,2.84,1,NULL,550b2565e4b001d5e9e4146f,2.84,1528,NULL
600992f90a720f05fa000133,Borden 2% Reduced Fat Milk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BORDEN,815473013279,NULL,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.62,8.62,2,NULL,NULL,8.62,1531,NULL
600992f90a720f05fa000133,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.6,13.6,4,NULL,NULL,13.6,1534,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,36.9,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,3.69,3.69,1,NULL,550b2565e4b001d5e9e4146f,3.69,1537,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,22.8,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,2.28,2.28,1,NULL,550b2565e4b001d5e9e4146f,2.28,1540,NULL
600992f90a720f05fa000133,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DORITOS,028400642033,NULL,NULL,NULL,"DORITOS INACHO CHEESE, 28.5 OZ",5332f5fbe4b03c9a25efd0ba,NULL,DORITOS NACHO CHEESE MULTI SERVE,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,6.8,6.8,2,NULL,5332f5fbe4b03c9a25efd0ba,6.8,1542,NULL
600992f90a720f05fa000133,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.48,5.48,2,NULL,NULL,5.48,1560,NULL
600992f90a720f05fa000133,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PEPSI,012000809941,NULL,NULL,NULL,"PEPSI COLA, 12 OZ. CAN",5332f5fbe4b03c9a25efd0ba,NULL,PEPSI 12 OZ 12 PACK,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,0.58,0.58,1,NULL,5332f5fbe4b03c9a25efd0ba,0.58,1563,NULL
600992f90a720f05fa000133,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,NULL,KNORR SIDES,NULL,NULL,NULL,NULL,NULL,NULL,33.8,NULL,KNORR,041000022623,NULL,NULL,NULL,KNORR CREAMY CHICKEN,5332f5f6e4b03c9a25efd0b4,NULL,KNORR SIDES,NULL,NULL,NULL,NULL,NULL,NULL,3.38,3.38,2,NULL,5332f5f6e4b03c9a25efd0b4,3.38,1566,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,3.7,3.7,1,NULL,550b2565e4b001d5e9e4146f,3.7,1569,NULL
600992f90a720f05fa000133,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,NULL,KNORR SIDES,NULL,NULL,NULL,NULL,NULL,NULL,110.6,NULL,KNORR,041000022623,NULL,NULL,NULL,KNORR CREAMY CHICKEN,5332f5f6e4b03c9a25efd0b4,NULL,KNORR SIDES,NULL,NULL,NULL,NULL,NULL,NULL,11.06,11.06,7,NULL,5332f5f6e4b03c9a25efd0b4,11.06,1571,NULL
600992f90a720f05fa000133,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,73.2,NULL,KLEENEX,036000391718,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,550b2565e4b001d5e9e4146f,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,NULL,NULL,NULL,NULL,NULL,7.32,7.32,2,NULL,550b2565e4b001d5e9e4146f,7.32,1574,NULL
6009f5200a720f0535000005,Tomato Sauce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CVVEESE SAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.34,2.34,1,NULL,NULL,2.34,1031,NULL
6009f5200a720f0535000005,CHEESE SAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CHEESE SAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.34,2.34,1,NULL,NULL,2.34,1032,NULL
6009f5200a720f0535000005,CHEESESAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CHEESESAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.34,2.34,1,NULL,NULL,2.34,1033,NULL
6009f5200a720f0535000005,CHEESESAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CHEESESAUCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.34,2.34,1,NULL,NULL,2.34,1034,NULL
6009f5200a720f0535000005,10X103D PL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10X103D PL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.62,12.62,1,NULL,NULL,12.62,1035,NULL
6009f5200a720f0535000005,CRAFTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CRAFTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.62,12.62,1,NULL,NULL,12.62,1036,NULL
6009f5200a720f0535000005,MSLRG RLNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MSLRG RLNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.86,45.86,1,NULL,NULL,45.86,1037,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,1,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,2,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,3,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,4,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,5,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,6,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,7,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,8,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,9,NULL
600988820a7214ad8900012b,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,013000798952,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,HEINZ GRAVY - JAR,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,10,NULL
600988560a7214ad89000127,OSCAR MAYER Selects Slow Roast Turkey 16OZ Tray,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,5,NULL,NULL,044700071748,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,OSCAR MAYER LUNCH MEAT,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,559c2234e4b06aca36af13c6,NULL,1,NULL
6009889a0a720f05fa00012f,TANG Orange Drink Mix 20 oz,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,25,NULL,NULL,043000032275,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,TANG POWDERED DRINK MIX,NULL,NULL,NULL,NULL,NULL,NULL,5,5,1,NULL,559c2234e4b06aca36af13c6,NULL,1,NULL
6009889a0a720f05fa00012f,TANG Orange Drink Mix 20 oz,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,25,NULL,NULL,043000032275,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,TANG POWDERED DRINK MIX,NULL,NULL,NULL,NULL,NULL,NULL,5,5,1,NULL,559c2234e4b06aca36af13c6,NULL,2,NULL
6009889a0a720f05fa00012f,TANG Orange Drink Mix 20 oz,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,25,NULL,NULL,043000032275,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,TANG POWDERED DRINK MIX,NULL,NULL,NULL,NULL,NULL,NULL,5,5,1,NULL,559c2234e4b06aca36af13c6,NULL,3,NULL
6009889a0a720f05fa00012f,TANG Orange Drink Mix 20 oz,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,25,NULL,NULL,043000032275,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,TANG POWDERED DRINK MIX,NULL,NULL,NULL,NULL,NULL,NULL,5,5,1,NULL,559c2234e4b06aca36af13c6,NULL,4,NULL
6009889a0a720f05fa00012f,TANG Orange Drink Mix 20 oz,NULL,NULL,NULL,NULL,NULL,NULL,800,NULL,25,NULL,NULL,043000032275,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,TANG POWDERED DRINK MIX,NULL,NULL,NULL,NULL,NULL,NULL,5,5,1,NULL,559c2234e4b06aca36af13c6,NULL,5,NULL
6008f09d0a720f05fa000128,Borden 2% Reduced Fat Milk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BORDEN,815473013279,NULL,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.07,4.07,1,NULL,NULL,4.07,1017,NULL
